5.821690e-07 -0.045715
5.832086e-07 -0.045769
5.842482e-07 -0.045351
5.852878e-07 -0.045535
5.863273e-07 -0.045330
5.873669e-07 -0.045205
5.884065e-07 -0.045140
5.894461e-07 -0.045028
5.904857e-07 -0.045008
5.915253e-07 -0.044768
5.925649e-07 -0.044779
5.936045e-07 -0.044714
5.946440e-07 -0.044633
5.956836e-07 -0.044298
5.967232e-07 -0.044482
5.977628e-07 -0.044215
5.988024e-07 -0.044095
5.998420e-07 -0.043890
6.008816e-07 -0.043713
6.019212e-07 -0.043939
6.029607e-07 -0.043653
6.040003e-07 -0.043780
6.050399e-07 -0.043432
6.060795e-07 -0.043749
6.071191e-07 -0.043221
6.081587e-07 -0.043169
6.091983e-07 -0.043198
6.102379e-07 -0.042748
6.112774e-07 -0.042683
6.123170e-07 -0.042881
6.133566e-07 -0.042447
6.143962e-07 -0.042603
6.154358e-07 -0.042634
6.164754e-07 -0.042428
6.175150e-07 -0.042064
6.185546e-07 -0.042168
6.195941e-07 -0.042155
6.206337e-07 -0.041851
6.216733e-07 -0.041526
6.227129e-07 -0.041758
6.237525e-07 -0.041833
6.247921e-07 -0.041474
6.258317e-07 -0.041285
6.268713e-07 -0.041464
6.279108e-07 -0.041157
6.289504e-07 -0.041285
6.299900e-07 -0.040923
6.310296e-07 -0.040759
6.320692e-07 -0.040973
6.331088e-07 -0.040546
6.341484e-07 -0.040752
6.351880e-07 -0.040601
6.362275e-07 -0.040544
6.372671e-07 -0.040271
6.383067e-07 -0.040395
6.393463e-07 -0.040154
6.403859e-07 -0.040174
6.414255e-07 -0.039751
6.424651e-07 -0.040156
6.435047e-07 -0.039574
6.445442e-07 -0.039556
6.455838e-07 -0.039699
6.466234e-07 -0.039514
6.476630e-07 -0.039335
6.487026e-07 -0.039400
6.497422e-07 -0.039397
6.507818e-07 -0.039197
6.518214e-07 -0.039202
6.528609e-07 -0.038703
6.539005e-07 -0.038825
6.549401e-07 -0.038534
6.559797e-07 -0.038391
6.570193e-07 -0.038627
6.580589e-07 -0.038245
6.590985e-07 -0.038211
6.601381e-07 -0.038243
6.611776e-07 -0.037938
6.622172e-07 -0.037933
6.632568e-07 -0.037756
6.642964e-07 -0.037645
6.653360e-07 -0.037652
6.663756e-07 -0.037832
6.674152e-07 -0.037325
6.684548e-07 -0.037595
6.694943e-07 -0.037179
6.705339e-07 -0.037351
6.715735e-07 -0.037569
6.726131e-07 -0.037130
6.736527e-07 -0.037041
6.746923e-07 -0.037026
6.757319e-07 -0.036841
6.767715e-07 -0.036633
6.778110e-07 -0.036670
6.788506e-07 -0.036680
6.798902e-07 -0.036633
6.809298e-07 -0.036423
6.819694e-07 -0.036251
6.830090e-07 -0.036090
6.840486e-07 -0.035944
6.850882e-07 -0.035908
6.861277e-07 -0.035832
6.871673e-07 -0.035806
6.882069e-07 -0.035445
6.892465e-07 -0.035866
6.902861e-07 -0.035528
6.913257e-07 -0.035643
6.923653e-07 -0.035385
6.934049e-07 -0.035117
6.944444e-07 -0.035055
6.954840e-07 -0.035154
6.965236e-07 -0.034891
6.975632e-07 -0.034935
6.986028e-07 -0.034795
6.996424e-07 -0.034642
7.006820e-07 -0.034704
7.017216e-07 -0.034548
7.027611e-07 -0.034605
7.038007e-07 -0.034119
7.048403e-07 -0.034306
7.058799e-07 -0.034236
7.069195e-07 -0.033921
7.079591e-07 -0.033820
7.089987e-07 -0.033862
7.100383e-07 -0.033698
7.110778e-07 -0.033500
7.121174e-07 -0.033612
7.131570e-07 -0.033690
7.141966e-07 -0.033383
7.152362e-07 -0.033526
7.162758e-07 -0.033297
7.173154e-07 -0.033531
7.183550e-07 -0.032936
7.193945e-07 -0.032822
7.204341e-07 -0.032887
7.214737e-07 -0.033030
7.225133e-07 -0.033082
7.235529e-07 -0.032744
7.245925e-07 -0.032710
7.256321e-07 -0.032910
7.266717e-07 -0.032551
7.277112e-07 -0.032372
7.287508e-07 -0.032619
7.297904e-07 -0.032611
7.308300e-07 -0.032406
7.318696e-07 -0.032193
7.329092e-07 -0.032104
7.339488e-07 -0.032122
7.349884e-07 -0.032146
7.360279e-07 -0.032494
7.370675e-07 -0.031743
7.381071e-07 -0.031982
7.391467e-07 -0.031803
7.401863e-07 -0.031511
7.412259e-07 -0.031556
7.422655e-07 -0.031532
7.433051e-07 -0.031623
7.443446e-07 -0.031228
7.453842e-07 -0.031345
7.464238e-07 -0.030822
7.474634e-07 -0.030960
7.485030e-07 -0.030952
7.495426e-07 -0.030776
7.505822e-07 -0.030625
7.516218e-07 -0.030739
7.526613e-07 -0.030456
7.537009e-07 -0.030243
7.547405e-07 -0.030214
7.557801e-07 -0.030412
7.568197e-07 -0.030401
7.578593e-07 -0.030253
7.588989e-07 -0.029879
7.599385e-07 -0.029863
7.609780e-07 -0.029819
7.620176e-07 -0.029522
7.630572e-07 -0.029673
7.640968e-07 -0.029444
7.651364e-07 -0.029827
7.661760e-07 -0.029244
7.672156e-07 -0.029431
7.682552e-07 -0.029663
7.692947e-07 -0.029606
7.703343e-07 -0.029348
